"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130"
"43",0.1412302,0.2297864,0.7087829,0.1740135,0.1283589,0.01668703,0.9159407,0.5761349,0.8487626,3.33494e-05,0.5411508,0.08056777,7.272323e-05,0.1438555,0.7263951,0.002584065,0.2019869,0.145777,0.07089949,0.3660931,0.002591399,0.5634136,0.4093659,0.5849722,0.01107377,0.04087887,0.3848924,0.03309678,0.09724843,0.04173729,0.02659707,0.07428554,9.715599e-06,0.02975136,0.1238855,0.2629525,0.006091466,0.001086323,0.007554573,0.4682462,0.06723488,0.001411586,1,0.00103294,0.01637926,0.4727022,0.04665971,0.5875368,0.9595721,0.1892122,0.02198728,0.7560147,0.518309,0.1716877,0.2735979,0.7990197,0.4363649,0.004071409,0.1697472,0.01708566,0.001501592,0.2383782,0.3345623,0.03596025,0.1821518,0.0003664271,3.56707e-05,0.2577977,0.8324522,0.9159869,0.2721942,0.2648331,0.2350605,0.1650028,0.2772302,0.6271275,0.8512183,0.001287195,0.7832633,0.04077732,0.1662332,0.09120636,0.9876753,0.2101696,0.6000191,0.4099863,9.203016e-06,0.09957974,0.01910938,0.2188519,0.8511362,0.1241992,0.01179185,0.0005477617,0.3401388,0.5839041,0.5138595,0.7164651,0.1769818,0.1827486,0.6600537,0.5586707,0.459153,0.0003889529,0.07469999,0.2296436,0.1878004,0.0697049,0.05000647,0.04953953,0.04415018,0.1327319,0.4138207,0.01860415,0.5736009,0.0133025,0.5924563,0.4800769,0.383107,0.4419787,0.4587836,0.818271,0.9850761,0.3862204,0.505705,0.2258542,0.8740967,0.002672538,0.6289907,0.593677
"44",0.6738739,0.6998074,0.3238454,0.2486268,0.265535,0.08479884,0.09354783,0.03297695,0.9434791,0.3592817,0.7662864,0.3589933,0.7173749,0.5071728,0.9954681,0.3575566,0.5200023,0.05207925,0.8675564,0.0003328717,1.885132e-05,0.1569978,0.192627,0.5456925,0.7319263,0.5243559,0.1221264,0.5298386,0.8730192,0.004548018,0.05298843,0.7304603,0.05298939,0.1217257,0.3928935,0.02466228,0.03394846,0.2345586,0.3794845,0.6980254,0.3389389,0.6343487,0.05051048,1,0.0001840887,0.4762261,0.5397606,0.7731288,0.1342177,0.592252,0.6824191,0.4932188,0.474981,0.3014494,0.8645763,0.9615681,0.4530409,0.9093552,0.486332,0.4395675,2.532078e-05,0.9528288,0.1021549,0.1364149,0.1421911,0.001780985,0.3107119,0.9761178,0.2448606,0.7224363,0.3445609,0.7151269,0.4841548,0.02335278,0.9816483,0.1069839,0.9780991,0.1800095,0.5316593,0.05539118,0.1579922,0.1702032,0.02454561,0.1683381,0.160751,0.7115059,0.004183285,0.002822897,0.1414948,0.5476512,0.5655614,0.2537385,0.8322098,0.07588377,0.1693759,0.7389674,0.2343149,0.00754077,0.2123346,0.5094754,0.06682479,0.6445486,0.941547,0.6954633,0.1022687,0.6544933,0.298479,0.4777718,0.4817672,0.5892376,0.6096423,0.7915813,0.2034367,0.1419286,0.4189201,0.5994011,0.09826594,0.02275713,0.7329849,0.01463241,0.009325704,0.9994249,0.1138391,0.8670128,0.5324025,0.2912308,0.2334337,0.0009590484,0.08134569,0.9957233
"45",0.4029406,0.2645039,0.4900875,0.01799097,0.001366621,0.001567833,0.1225579,0.09567265,0.5124609,2.320367e-07,0.0011461,0.005978602,1.054585e-10,0.01776607,0.4042191,0.0002005385,2.770863e-05,3.754478e-06,1.468192e-05,0.0002766662,8.715639e-06,0.3689303,0.0001777317,0.1345149,0.002125815,8.937991e-05,0.9460218,8.180437e-06,9.071021e-08,4.528045e-12,8.43067e-05,0.001580734,4.842238e-12,0.2347891,1.720846e-14,0.336202,0.3831567,0.0699192,1.127776e-11,0.003878586,1.918136e-06,3.519834e-06,0.3318642,2.929763e-06,1,3.155254e-13,0.07697416,0.007604519,0.0002856307,3.816526e-05,2.196949e-06,0.8289873,0.7981178,0.1715261,0.786148,0.001118605,0.8108739,0.8844061,0.007890588,0.2183039,1.477207e-07,0.9219748,1.252189e-05,9.16046e-09,0.0002037674,0.0001920394,0.02424363,0.0608308,0.02047145,0.3352706,0.1234014,0.01548599,0.5324975,4.306643e-05,0.9960905,0.00501872,0.06420672,0.3667806,0.3194117,0.9542316,5.917622e-06,0.0001084726,0.01571668,0.000624594,6.15879e-06,2.171156e-07,1.190506e-08,5.413033e-06,0.0001328033,0.0006786389,0.2883851,1.430162e-06,2.10452e-06,0.7379943,0.03035734,0.06736509,0.529569,0.4044033,0.06484604,0.6879652,0.585685,0.941549,0.09270597,0.07904997,0.227226,0.00011805,0.1262812,0.3918935,0.0005435235,3.357633e-06,0.0001262755,0.004308116,0.09500736,0.2018396,0.2504122,5.760175e-08,0.1708607,0.971488,0.3380422,0.5323263,0.3578248,0.08762778,0.5048454,0.0002659915,0.2784511,0.2040029,0.03633537,0.003161825,0.6379876,2.438336e-06
"46",0.2747186,0.0005179342,0.8965862,0.1290743,0.5016038,0.09859828,0.507667,0.4181597,0.6290418,0.00131167,0.03834551,0.08294521,0.001040543,0.05207073,0.362495,0.126883,0.006657966,0.1383153,0.003268263,0.782039,0.1647414,0.05183528,0.2247485,0.4484718,0.0008055697,0.7172141,0.9095251,0.003442502,0.1652964,0.01045072,0.2368212,0.7924216,0.0003063353,0.08817486,9.548341e-06,0.9590191,0.007123122,0.6516741,3.940773e-07,0.534376,0.06960995,0.2290603,0.3678438,0.9081579,7.354691e-07,1,0.2140671,0.1173675,0.3201179,8.995719e-08,0.09220855,0.9424465,0.6601013,0.8579798,0.2917319,0.0007444029,0.1187794,0.7727251,0.6780926,0.3014527,0.114349,0.6819191,0.08292115,0.01322967,0.3004037,0.00256028,0.3359969,0.001163806,0.0007845026,0.3124132,0.6901286,0.006647079,0.1393673,0.3569248,0.05997882,0.2101936,0.4381974,0.3114111,0.4443589,0.744492,0.0001194587,0.03342613,0.1874161,0.02673255,0.0002746099,0.01433601,0.01625155,0.4200391,0.03613457,0.7371521,0.7626538,0.0003558576,1.081167e-05,0.947323,0.7797053,0.938037,0.05890874,0.5589417,0.9846807,0.423561,0.5397209,0.0756262,0.0404304,0.277074,0.4904686,0.01617282,0.4494266,0.09824793,0.4088068,0.01480083,0.1205414,0.9159344,0.1188391,0.4980007,0.7888657,0.1898979,0.04656657,0.5362214,0.1619048,0.400338,0.4480366,0.2035723,0.180966,0.06428267,0.006736365,0.8670267,0.122396,0.2914553,0.5431328,0.001864146
"47",0.3375768,0.5279704,0.005236882,0.6324606,0.1518629,0.03997579,0.1537207,0.007768072,0.2522292,0.6325613,0.01300852,0.1813358,0.8489954,0.153932,0.5552223,0.2256071,0.2480312,0.08934164,0.2643129,0.3877649,0.03602399,0.000757593,0.005794035,0.240164,0.2440174,0.1942645,0.4226027,0.6338233,0.8820467,0.6073814,0.282363,0.04491313,0.1573691,0.4101153,0.01852703,0.02051035,0.02536257,0.1655461,0.5656683,0.8175254,0.5943823,0.9354342,0.3051937,0.05466534,0.5289813,0.1769906,1,0.7532025,0.587533,0.1617999,0.5417981,0.0742051,0.6060509,0.007758166,0.8749263,0.002446079,0.04801632,0.5495584,0.3537623,0.1261883,0.9286198,0.262634,0.08351894,0.2488595,2.184335e-05,0.614885,0.252118,0.03426994,0.3711524,0.9748426,0.5508562,1.212676e-09,0.9874359,0.0004223931,0.2931736,0.8237603,0.7572836,0.8814018,0.2855938,3.708287e-09,0.7133114,0.01313926,0.3170211,0.0711139,0.8688276,0.2752738,0.0444802,0.04478527,0.1534666,0.542831,0.4784968,0.1615638,0.2101571,0.826637,2.173667e-07,0.001782873,0.1887289,0.9718113,0.4468139,0.0001525159,1.376677e-14,0.3496192,0.1164264,0.8949144,0.07400858,0.1813202,0.147852,0.1545356,0.0009248374,0.00254127,0.3400753,0.4402763,0.6827431,0.004760225,0.6138537,0.9432717,0.007525591,0.7338274,0.3556672,0.9324427,0.1109268,0.1580931,0.5529616,0.5011652,0.05605233,0.005227489,0.7373696,0.1134153,0.1515316,0.1018965
"48",0.3294431,0.0215308,0.1196872,0.9318113,0.1021516,0.01424334,0.3542308,0.4471754,0.8692829,0.09741558,0.04982447,0.7919126,2.026134e-06,0.00328013,0.01868242,0.009986258,0.2512417,0.1455137,0.03086101,0.02168641,0.0005167064,0.3857785,0.1751454,0.833106,0.1338394,0.004980793,0.7937875,0.00586501,0.09025404,0.00224286,0.008791716,0.7039077,0.02087571,2.680067e-06,0.3177691,0.03242231,0.02920801,0.02087944,0.004746382,0.5573197,0.3848314,0.4245677,0.005842579,0.1947942,0.0004548452,0.3415621,0.07025302,1,0.4986555,0.003256385,0.00477345,0.08122046,0.360515,0.646478,0.929273,0.6042994,0.8576329,0.5045697,0.01413177,0.7070112,0.6022264,0.3757978,0.5138619,0.188478,0.2804186,0.1059277,0.05623635,0.04279034,0.006627564,0.9535938,0.740153,0.4320048,0.2533641,0.1646035,0.218678,0.3139995,0.9485338,0.6119131,0.08252418,0.3648252,0.01870711,0.6972767,0.01135752,0.02965733,0.03095131,0.9367213,0.4362161,0.1349306,0.005465635,0.001785358,0.003238657,0.09241904,0.0002972168,0.2148856,0.3371111,0.5803619,0.4136152,0.3427729,0.1572756,0.7648512,0.1859734,0.274075,0.3685618,0.02767989,0.03162282,0.08339659,0.1659073,0.252545,0.02420602,0.0007758361,0.9243983,0.1116921,0.08314854,0.01081651,0.9100637,0.4297077,0.4106334,0.9201795,0.7824548,0.7415097,0.296599,0.2371621,0.3332663,0.004190743,0.001450562,0.01815583,0.6766104,0.6571257,0.5280254,0.005653859
"49",0.5235142,0.3707,0.6347487,0.4118117,0.28152,0.7092503,0.6578736,0.2291832,0.5795531,0.6112155,0.03366684,0.09880906,0.186501,0.1358626,0.1149555,0.282674,0.4281405,0.1105173,0.07701468,0.2980176,0.324265,0.6041657,0.000414416,0.8429382,0.506307,0.2984237,0.3283675,0.105753,0.0005784688,0.1583145,0.04188864,0.8965722,0.01839391,0.02343688,0.07072415,0.1669462,0.1143966,0.1790348,0.004758253,0.9561663,0.07385469,0.1721607,0.4889375,0.2189201,0.01647417,0.156667,0.5654617,0.3846054,1,0.8307319,0.9556986,0.6625999,0.423318,0.6778232,0.7036354,0.8202996,0.5886764,0.05558657,0.02988105,0.6303461,0.1693897,0.6538375,0.2978127,0.09820154,0.5610926,0.003160098,0.4853644,0.2294364,0.03953532,0.1125318,0.9585429,0.7421695,0.4052494,0.08089883,0.3593881,0.775314,0.6434551,0.7388375,0.8294226,0.2768728,0.06752064,0.04757313,0.1382115,0.3038804,0.6052423,0.0572195,0.01473621,0.5606489,0.1993982,1.67539e-08,0.7520513,0.01353869,0.002377577,0.0881227,0.1425653,0.3918238,0.8752376,0.4335521,0.3039051,0.6814182,0.3070011,0.09064683,0.4619373,0.2269304,0.1155255,0.5147179,0.1421173,0.3324761,0.8787243,0.07020081,0.08329646,0.2195005,0.500865,0.5447561,0.7760456,0.0741823,0.8030311,0.1550816,0.662024,0.2197601,0.5059639,0.9005408,0.2975149,0.06385025,0.5936676,0.006108638,0.9652354,0.01432505,0.9141554,0.2282459
"50",0.2298421,0.4783167,0.03647298,0.3283256,0.05487983,0.189317,0.1811761,0.01574746,0.3612221,4.517635e-06,4.796601e-07,0.1042356,0.1214866,0.0001811134,0.1229095,3.622253e-05,0.1204516,0.007531709,0.01782454,0.2390363,0.1010538,0.02257002,0.1851353,2.109718e-05,0.001932975,0.002798711,0.020436,0.0005600468,0.000985435,0.00262696,9.134815e-05,0.8531507,0.05201457,1.970983e-07,0.007497784,0.001716128,0.06507354,0.0004567289,0.0003182377,0.2231178,9.675683e-06,0.1069006,0.01717521,0.001273604,0.01164611,6.010022e-06,0.2043558,7.898365e-08,2.157007e-10,1,0.0002033862,0.772741,0.5731746,0.1581573,0.187835,0.6264854,0.5193516,0.003741992,0.01100938,0.6021025,0.02624493,0.04775717,0.08570648,0.2402046,0.4087981,1.280335e-07,0.423864,0.0003503356,0.3253013,0.007713503,0.799862,0.001635895,0.1604024,1.038211e-06,0.4254054,0.778181,0.557837,0.2358525,0.4924519,0.5412087,1.293851e-08,0.1576065,6.54457e-08,0.008148503,0.001713921,0.0005735662,1.087714e-05,4.42472e-06,0.008445342,0.00159644,0.2691054,0.004814296,1.925775e-08,0.2126546,0.4245809,0.08886292,0.3872674,0.006659517,0.9133374,0.7380928,0.2876986,0.3119936,0.05095961,0.2405382,0.1795918,0.01725058,0.397217,0.1071634,0.0001202121,1.088098e-07,0.0001309599,0.2451462,0.1335536,8.231308e-06,0.01975879,4.368165e-06,0.2369954,0.8538871,0.7135101,0.001031672,0.5040399,0.8886626,0.353904,0.002185415,0.009156627,0.001330859,0.05979868,2.340874e-05,0.7856817,0.02252896
"51",0.1097334,0.9737586,0.6611307,0.490116,0.210748,0.997547,0.1542305,0.276367,0.05736619,0.0003840715,0.5923241,0.2028397,0.197422,0.0296589,0.1756054,0.003193149,0.3982253,0.0002161429,0.004023469,0.02894578,0.2044828,0.07669894,0.5839213,0.002397094,0.007985061,0.001612568,0.1549342,0.0003402032,0.1042315,0.02160975,0.0557537,0.815399,4.442565e-05,0.0001387299,0.08672503,0.5911284,0.004333583,0.5323187,2.874063e-05,0.5324806,0.1876166,0.4744463,0.009998113,0.5115335,0.004956233,0.0003553263,0.3718961,0.0001000465,0.3974099,8.093973e-05,1,0.0440151,0.3105148,0.203844,0.8158092,0.3738774,0.4003087,0.2798209,0.07909352,0.002585099,0.0241141,0.8355846,0.0780788,0.01209056,0.001729468,0.003469433,0.2113351,0.8368731,1.253698e-05,0.8580446,0.2237845,0.3626996,0.02725251,0.0001670421,0.2364522,0.4140073,0.2385658,0.2858027,0.001554218,0.01662726,0.07213122,0.04478232,0.8833476,0.09904379,0.02368328,0.4292237,0.0001062851,0.2820552,0.155942,0.06631115,0.01954793,4.299759e-05,1.447808e-07,0.04360299,0.7648502,0.606159,0.2925671,0.7077378,0.40656,0.5229024,0.2394597,0.0693243,0.06910971,0.7633734,0.4457808,0.8064925,0.773324,0.03404945,0.03907852,0.03983132,0.6536076,0.07590907,0.7198108,0.05464068,0.06068678,0.004490269,0.3659995,0.05592183,0.9555136,0.3442843,0.8936381,0.4642964,0.7495266,0.325544,0.8186449,0.5685502,0.7865514,0.0711569,0.3343037,0.02645071
"52",0.6401338,0.09278863,0.09655322,0.392479,0.8140799,0.209514,0.9511056,0.005337984,0.9128804,0.6977728,0.8597897,0.7654409,0.927668,3.247345e-05,1.96216e-08,0.0114937,0.7762127,0.726623,0.916566,0.6254698,0.4664814,0.8489774,0.3896873,0.1882862,2.032137e-05,0.2962424,0.6774081,0.1145973,0.2684447,0.775368,0.2632661,0.1276672,0.2263249,0.5533288,0.02806048,0.1472578,0.8006987,0.1597373,0.8705409,0.2273741,0.8094452,0.4903648,0.2096821,0.6984717,0.7998781,0.499033,0.9030793,0.9385481,0.2353125,0.1946438,0.4438424,1,0.2773018,0.3574525,0.8095153,0.7241653,0.1793787,0.4104602,0.006008301,0.3851772,0.4545143,0.792913,0.3100099,0.7241813,0.6366924,0.01775463,0.9449102,0.5596315,0.1716947,0.888944,0.707255,0.9847398,0.03101359,0.25101,0.2197876,0.1605081,0.5755362,0.7205517,0.8419351,0.7547076,0,0.02038643,0.4748434,0.8719344,0.01112252,0.3043372,0.03408525,0.8596487,0.2733107,2.688394e-05,0.218104,0.6569061,0.5555675,0.6419886,0.203796,0.1398517,0.3219082,0.2755373,0.6418998,0.6404844,0.6121006,0.2041304,0.01254849,0.1246379,0.3762571,0.1459457,0.7447272,0.9325852,0.01972752,0.6041261,0.6354589,0.7533454,0.8836499,0.09386123,0.5609776,0.2588233,0.528398,0.5028109,0.0528367,0.5721435,0.964235,0.8219516,0.3957142,0.6790267,0.3084431,0.5359471,0.644269,0.4323068,0.1020186,0.2443294
"53",0.5908793,0.9784311,0.5365989,0.2725417,0.9896256,0.09761314,0.8983612,0.1618487,0.1630557,0.9112865,0.3223052,0.4855655,0.99301,0.3441606,6.227959e-05,0.3232626,0.9710113,0.5479897,0.1121986,0.5783294,0.2570945,0.4682179,0.9591621,0.6449983,0.5252472,0.8599781,0.03693267,0.9887668,0.3682923,0.9574119,0.6161753,0.5612887,0.4786784,0.0377136,0.5360866,0.9113952,0.4605551,0.542479,0.8771179,0.05237756,0.2971054,0.04590096,0.432424,0.2445834,0.4024657,0.355066,0.06819942,0.3223682,0.01075585,0.9215487,0.4660099,0.9229645,1,0.8893023,0.873583,0.7481412,0.2311481,0.4334284,0.5573214,0.9367026,0.1841316,0.3104181,0.4112239,0.2019484,0.1372279,0.7072809,0.1336773,0.6694388,0.02048251,0.6303367,0.8586848,0.7973121,0.1250843,0.6114335,0.5618121,0.18444,0.5031946,0.4869734,0.1169669,0.3299963,0.4643158,0.2246487,0.8707672,0.7259922,0.3252097,0.2172161,0.05808687,0.3876134,0.952375,0.4061283,0.5362849,0.4744504,0.8395374,0.01956245,0.02738864,0.009580142,0.2100908,0.6759817,0.002792005,0.5745747,0.1705337,0.4864531,0.6608001,0.4647719,0.7490364,0.1973417,0.508292,0.4849909,0.6280062,0.05503607,0.7796925,0.3372944,0.4410668,0.2532834,0.04570472,0.2247618,0.6217765,0.4968609,0.1801262,0.3396718,0.7115928,0.5055279,0.669187,0.04066119,0.1912915,0.02221844,0.7295202,0.9796598,0.417143,0.01185308
"54",0.003066305,0.3050942,0.5243802,0.7196855,0.1503919,0.6344358,0.2225473,0.0819656,0.6204423,0.3760725,0.3944484,0.2381934,0.8534188,0.007211055,0.2992056,0.9876501,0.7361047,0.2870627,0.2108001,0.3187122,0.03059449,0.9927594,0.7145227,0.01695087,0.4284713,0.7175456,0.1280914,0.8226981,0.03093806,0.1912577,0.2564548,0.6730954,0.2731824,0.299436,0.3141644,0.1707409,0.8728256,0.5037695,0.2544693,0.9186938,0.03256931,0.01969392,0.172969,0.7637281,0.3714227,0.9542653,0.4916134,0.7339509,0.6333376,0.622178,0.6986357,0.4684815,0.1625961,1,0.0795066,0.6760566,0.4030658,0.4125132,0.9910073,0.07686533,0.454729,0.4654139,0.9638574,0.603631,0.06860305,0.8634646,0.3478177,0.05455749,0.3401998,0.1697379,0.8149843,0.3032974,0.05837981,0.3732508,0.7585752,0.6777299,0.9973435,0.3301192,0.3673511,0.5306751,0.4330027,0.5631096,0.1952965,0.1154912,0.3518328,0.1890346,0.05859676,0.7500452,0.8619919,0.9314856,0.1551339,0.8406645,0.4349552,0.9111304,0.2506099,0.9661018,0.0236979,0.32411,0.1617108,0.493539,0.3695265,0.7231884,0.4172692,0.08067519,0.1225839,0.3600164,0.04196857,0.7697849,0.6923437,0.7526251,0.2197646,0.4560928,0.3542475,0.9874595,0.3151293,0.5397753,0.1794028,0.6461723,0.3728872,0.7754284,0.2801734,0.3750275,0.06817769,0.9321169,0.7370123,0.7855386,0.04042096,0.5178217,0.7233549,0.1964574
"55",0.5461327,0.2619344,0.1713085,0.4038729,0.03807139,0.07296264,0.05447742,0.04020464,0.7471104,0.00658135,0.2780412,0.8268017,0.572675,0.05978729,0.3556091,0.7128564,0.5360722,0.03051944,0.7682717,0.1589963,0.09852944,0.6350504,0.2556384,0.4208465,0.04559707,0.6747586,0.4906917,0.4825714,0.8366106,0.6710973,0.9022104,0.1112927,0.9101141,0.8267964,0.9272067,0.2657763,0.4526239,0.2746828,0.6158689,0.3522264,0.07681238,0.3291874,0.5187362,0.3321838,0.5514646,0.01732556,0.6537415,0.653561,0.4163921,0.6102464,0.758054,0.8603503,0.04229011,0.3331753,1,0.0576517,0.1488567,0.09927647,0.5614801,0.2134268,0.6009274,0.1317056,0.9393538,0.09515511,0.5784703,0.1785796,0.9627337,0.9261145,0.1639225,0.568639,0.1730456,0.5692425,0.8721749,0.06235971,0.3031806,0.006657278,0.9430523,0.7070046,0.5302904,0.4849774,0.9246807,0.5738425,0.5574777,0.1061464,0.7333329,0.4247404,0.4224664,0.9561679,0.2104618,0.09960598,0.1953024,0.7926933,0.6198975,0.5249911,0.2991752,0.9600915,0.3833249,0.08825229,0.3700298,0.5991123,0.1027365,0.2861961,0.6269322,0.1915688,0.07974433,0.823369,0.2465807,0.8453572,0.4491892,0.484995,0.3529846,0.5362406,0.8363755,0.01094006,0.9940776,0.7495863,0.3310708,0.02261006,0.3240327,0.2948522,0.7719656,0.8964787,0.5358038,0.333625,9.102045e-09,0.6524087,0.5397684,0.4569287,0.2971646,0.930311
"56",0.2143582,0.8592755,0.1019114,0.5797663,0.7288914,0.6662284,0.0116252,0.6517833,0.9349851,0.9743524,0.1858121,0.1583404,0.05819913,0.1146992,0.7854016,0.649493,0.9773493,0.1344545,0.6507411,0.9249284,0.9449178,0.5746712,0.2930451,0.3246544,0.1284608,0.7181712,0.8558812,0.6951644,0.7259535,0.061577,0.2718253,0.05242033,0.01454702,0.2017919,0.03624965,0.4065763,0.6092901,0.08882529,0.5173535,0.2339291,0.5629753,0.06660604,0.6707133,0.6233825,0.2889318,0.1538138,0.1397219,0.7001206,0.3099801,0.4256742,0.6751,0.02927555,0.5391493,0.001618764,0.1418605,1,0.8773478,0.7428937,0.3153358,0.8262431,0.07038202,0.5097156,0.2578557,0.8205245,0.09233374,0.570125,0.8355451,0.1093724,0.2826526,0.3392513,0.01138434,0.681479,0.6800367,0.08856721,0.7530293,0.2358663,0.00134952,0.3994991,0.9328369,0.3210239,0.9708761,0.375011,0.5254083,0.05880858,0.1198983,0.5942451,0.7670598,0.157783,0.0387033,0.2100139,0.8662737,0.1144904,0.457536,0.03810707,0.854219,0.122826,0.523937,0.2871258,0.02204621,0.07534729,0.3130003,0.4226612,0.003280724,0.01055614,0.07460954,0.6585278,0.3536742,0.04786928,0.1331039,0.2947141,0.6887088,0.06305247,0.2322913,0.2192334,0.9048244,0.1974146,0.3451742,0.7612936,0.7040237,0.1556242,0.8210586,0.3392574,0.2460081,0.2502622,0.08791395,0.7844011,0.5459173,0.2178618,0.9973399,0.5152148
"57",0.03382292,0.9567606,0.9994528,0.9161605,0.97975,0.8039733,0.3436625,0.8263041,0.009084429,0.4462536,0.5843434,0.01713127,0.3289528,0.9637149,0.130755,0.04714878,0.3113949,0.973814,0.4121517,0.9190295,0.6476457,0.2615364,0.738127,0.3190951,0.6374768,0.2501917,0.9422252,0.05372773,0.8275242,0.1155607,0.8299978,0.9069734,0.7519152,0.435148,0.02033786,0.358796,0.02116794,0.9134946,0.4065842,0.489857,0.8838167,0.04347985,0.6459505,0.8788043,0.5820292,0.5942389,0.8493978,0.0326019,0.2448633,0.3820319,0.2645597,0.650997,0.8407755,0.877235,0.9670767,0.9062736,1,0.5432571,0.9686318,0.8980916,0.8321445,0.3374065,0.4152847,0.926381,0.7711896,0.7197186,0.3710186,0.8029407,0.1897385,0.7739085,0.9390552,0.7308641,0.04977785,0.5920164,0.340959,0.703866,0.9877909,0.02902253,0.5679824,0.2155905,0.6592878,0.1126031,0.1354881,0.2741514,0.8925717,0.4153592,0.9662315,0.4762997,0.6516203,0.4882089,0.2807173,0.331703,0.822544,0.03771109,0.08616241,0.4179344,0.9696226,0.2563486,0.9345143,0.9835159,0.6954263,0.5492984,0.8571681,0.8016441,0.2715985,0.813852,0.5588641,0.8186431,0.1504535,0.25384,0,0.5036757,0.7126212,0.9939005,0.1266134,0.1497477,0.3966764,0.5899755,0.814733,0.1524112,0.8544575,0.9867818,0.9999202,0.4119108,0.318548,0.8444483,0.3721146,0.8118737,0.5250925,0.9675668
"58",0.8811619,0.5745849,0.1759192,0.09280796,0.8931158,0.6614556,0.2785589,0.353003,0.4063017,0.5460298,0.7473692,0.8528154,0.3118054,0.6406441,0.3019945,0.7938723,0.136285,0.7651012,0.8810706,0.9975975,0.1850711,0.1576717,0.3134788,0.3510874,0.0617145,0.2565492,0.7135457,0.3724993,0.7171534,0.5256331,0.6775304,0.168117,0.2977371,0.6732531,0.404103,0.7428675,0.2769849,0.8621306,0.2898037,0.8673087,0.4561293,0.09870308,0.0409912,0.9815151,0.3039448,0.9759957,0.1500577,0.01697862,0.153592,0.5224675,0.7600962,0.5022927,0.8445299,0.3248545,0.807624,0.4297917,0.8089682,1,0.6908089,0.4173651,0.4491104,0.154097,0.5054012,0.5511401,0.3425147,0.6436508,0.0796497,0.5477742,0.4569776,0.1998815,0.02945047,0.9286236,0.6920524,0.7939762,0.1066941,0.3017614,0.8092419,0.09902724,0.7176196,0.04739245,0.1825045,0.6931396,0.4497107,0.07413005,0.9441596,0.7150693,0.565342,0.1070939,0.2053653,0.1824195,0.6656777,0.9866074,0.4882483,0.07104475,0.9378816,0.4890341,0.7023797,0.6304486,0.3363564,0.848489,0.9987964,0.3532865,0.6535525,0.283869,0.289949,0.4572003,0.6211863,0.1523634,0.1190165,0.1415471,0.349438,0.3567957,0.1823767,0.1857379,0.4720068,0.2335702,0.8852573,0.4807948,0.9389932,0.2877569,0.9600346,0.5747794,0.2308077,0.003186217,0.7180338,0.5857919,0.6446278,0.07958987,0.7931414,0.8892995
"59",0.8666936,0.4606979,0.9595258,0.5465283,0.1199646,0.0794645,0.3453199,0.2861193,0.08590596,0.03813325,0.001123266,0.2677633,0.03662648,4.789345e-06,0.0001909677,0.004678354,0.0002918599,0.2660444,0.1164801,0.04587989,0.165936,0.1304895,0.2444793,0.3587276,0.06282079,0.1050296,0.1005972,0.02271637,0.004939502,0.0004663209,0.03727273,0.09783954,0.3414829,0.08003862,0.9214832,0.00273722,0.0366679,0.06172823,0.1630493,0.2129663,0.9432888,0.00219857,0.5428923,0.9356987,0.1852267,0.4849172,0.8867277,6.551593e-05,0.06377025,0.02278453,0.08538521,0.8129747,0.2619519,0.05148387,0.3038455,0.7663212,0.1077583,0.4650335,1,0.06706998,0.01432677,0.5329452,3.536412e-06,0.2581328,0.1040977,0.1812719,0.0347261,0.0005462886,0.006448367,0.62908,0.2970167,0.5511013,0.8882059,0.1685672,0.102657,0.1354912,0.8261518,0.5043185,0.7003246,0.2656653,0.0009269404,0.8445643,0.004592001,0.7245999,0.0002953172,0.386746,0.4320925,0.6414161,0.2539705,0.0001334965,0.4446212,0.6943565,0.2199977,0.3186375,0.5876694,0.5683542,0.6036844,0.03894694,0.662962,0.4123575,0.6422075,0.07580895,0.02374301,0.6466945,0.4059604,0.05186685,0.03313082,0.8828607,0.3226705,0.08231572,0.555146,0.6254934,0.2280619,0.5544158,0.6996042,9.95363e-05,0.008276767,0.4434265,0.1936291,0.8648419,0.8362973,0.1282289,0.5233545,0.6059614,0.003973214,0.6312997,0.9550959,0.08740382,0.5042965,0.3417829
